date,core,mkt,wedge
2005-06-01,2.086365841824356,1.8699376278995539,0.21642821392480194
2005-07-01,2.1149688098019315,1.8492681255201315,0.26570068428179994
2005-08-01,2.158872119744104,1.8814376238592834,0.2774344958848207
2005-09-01,2.193265225153729,1.9529770992366524,0.24028812591707638
2005-10-01,2.2652200269698497,1.995489729993305,0.2697302969765447
2005-11-01,2.306030491944955,2.0757793298128435,0.23025116213211128
2005-12-01,2.280881283211489,2.0641867250182244,0.21669455819326444
2006-01-01,2.1424798221152175,1.979321964049796,0.16315785806542138
2006-02-01,2.1377060439560447,1.933173646899422,0.20453239705662263
2006-03-01,2.167928844953937,1.995509198899037,0.1724196460548999
2006-04-01,2.362185479830381,2.1202947668037764,0.2418907130266046
2006-05-01,2.4085659581214447,2.1750905786198427,0.23347537950160202
2006-06-01,2.595788242176078,2.3324071066844754,0.2633811354916027
2006-07-01,2.545755451713405,2.3504247828020075,0.1953306689113976
2006-08-01,2.671351969164548,2.4974785072763073,0.17387346188824093
2006-09-01,2.6060054595086424,2.415123271916997,0.19088218759164555
2006-10-01,2.4969151484357965,2.3293335882971666,0.1675815601386299
2006-11-01,2.284218020344375,2.105087493443958,0.1791305269004173
2006-12-01,2.31560168275895,2.132018390147472,0.18358329261147777
2007-01-01,2.500451019303629,2.325996006465725,0.1744550128379041
2007-02-01,2.556466816364278,2.399715167339167,0.15675164902511085
2007-03-01,2.376989306541799,2.199102841790035,0.17788646475176417
2007-04-01,2.210973687980511,2.0904441898643045,0.12052949811620639
2007-05-01,2.075642460761662,1.9638565571839184,0.11178590357774354
2007-06-01,1.9872662913073214,1.881935301861959,0.10533098944536246
2007-07-01,2.0411069445103625,1.8632227766363307,0.17788416787403172
2007-08-01,1.984841307437235,1.750152289021134,0.23468901841610101
2007-09-01,2.1023258013787016,1.8458299216282725,0.2564958797504291
2007-10-01,2.183509194344113,2.02870791044254,0.15480128390157333
2007-11-01,2.33584220088241,2.1795979359779727,0.1562442649044371
2007-12-01,2.4033930254476976,2.3032607174511277,0.10013230799656991
2008-01-01,2.1930442128977656,2.156969788484542,0.03607442441322384
2008-02-01,2.072405395279131,2.0722746343385667,0.00013076094056430065
2008-03-01,2.169742905934924,2.1969495176439313,-0.02720661170900751
2008-04-01,2.0837226686600596,2.2130701866012625,-0.12934751794120292
2008-05-01,2.148931950488242,2.268026943651713,-0.11909499316347105
2008-06-01,2.2140952025996308,2.3444440598571648,-0.13034885725753398
2008-07-01,2.244499232451047,2.458449551647024,-0.21395031919597685
2008-08-01,2.217938594453983,2.5420801768403667,-0.3241415823863836
2008-09-01,2.0439832775532407,2.503790141039186,-0.45980686348594535
2008-10-01,1.6344021437811884,2.313468714943112,-0.6790665711619237
2008-11-01,1.3902658335831042,2.1856612396458086,-0.7953954060627044
2008-12-01,1.137827887712839,1.9698368728839677,-0.8320089851711288
2009-01-01,0.9059281457752144,1.9431495167709034,-1.037221370995689
2009-02-01,0.8878386748950362,2.008629499261949,-1.120790824366913
2009-03-01,0.762458642915198,2.035265853769097,-1.272807210853899
2009-04-01,0.9279176201372863,2.133463114290257,-1.2055454941529709
2009-05-01,0.8223026759099472,2.0369659036988397,-1.2146632277888925
2009-06-01,0.7201458523245163,1.9175920184882456,-1.1974461661637292
2009-07-01,0.6255829295479742,1.7290061308285143,-1.10342320128054
2009-08-01,0.6509440392611365,1.6964947342420267,-1.0455506949808901
2009-09-01,0.7251804439602383,1.628047687343126,-0.9028672433828877
2009-10-01,1.2398995351797337,1.7252374718893737,-0.48533793670964
2009-11-01,1.373476441695476,1.710682260336771,-0.3372058186412952
2009-12-01,1.5095155217327072,1.7484432817967521,-0.23892776006404493
2010-01-01,1.690903711795344,1.5659331467002824,0.12497056509506166
2010-02-01,1.698653811169737,1.4169792629036282,0.2816745482661087
2010-03-01,1.7769698346872698,1.2716570413149775,0.5053127933722923
2010-04-01,1.6029746856967897,1.0837886058134405,0.5191860798833492
2010-05-01,1.636855877388732,1.097246365579041,0.5396095118096911
2010-06-01,1.555570639876902,1.0640886666813953,0.4914819731955067
2010-07-01,1.4705882352941124,1.0593595187544214,0.41122871653969106
2010-08-01,1.4176232237384179,0.9881095642381599,0.429513659500258
2010-09-01,1.2968283476987308,0.8985567965072105,0.39827155119152025
2010-10-01,1.0787813475225283,0.7039077880797606,0.3748735594427677
2010-11-01,1.1215791834903621,0.7695013631167091,0.352077820373653
2010-12-01,1.056748397507734,0.730648794154809,0.3260996033529251
2011-01-01,1.1234446334258408,0.8378814666769152,0.28556316674892557
2011-02-01,1.2119043892404369,0.9866976907542346,0.22520669848620223
2011-03-01,1.2145703792183493,1.0418380216044243,0.17273235761392502
2011-04-01,1.3947001394700065,1.2026267033557358,0.19207343611427063
2011-05-01,1.5235611430609364,1.3197091163972496,0.20385202666368674
2011-06-01,1.5863290518787654,1.4074949654145907,0.17883408646417465
2011-07-01,1.7344517595160758,1.5275194222562627,0.20693233725981308
2011-08-01,1.8396305158310478,1.6562445338464293,0.18338598198461842
2011-09-01,1.8508219696126815,1.7035272520652178,0.1472947175474637
2011-10-01,1.744721966171725,1.7933399591529176,-0.048617992981192515
2011-11-01,1.8278615794143915,1.852336693284462,-0.02447511387007051
2011-12-01,1.9749609110768507,2.0593368237347143,-0.0843759126578636
2012-01-01,2.0614792192271914,2.09308910330408,-0.031609884076888584
2012-02-01,2.0258477852645562,2.0432339611568207,-0.017386175892264433
2012-03-01,2.044845423362407,2.0361426168122865,0.008702806550120457
2012-04-01,1.9653370013755112,1.9693654266958571,-0.004028425320345974
2012-05-01,1.826744683887549,1.8905451125787565,-0.0638004286912075
2012-06-01,1.8192584794552102,1.858527424612011,-0.03926894515680068
2012-07-01,1.7738650548584145,1.7922962515896756,-0.018431196731261146
2012-08-01,1.6359225422913903,1.6389387763880991,-0.003016234096708814
2012-09-01,1.6916020530741482,1.6653236637120594,0.026278389362088816
2012-10-01,1.889449210819305,1.6512344023261072,0.23821480849319787
2012-11-01,1.7830690135935745,1.536962063277847,0.2461069503157276
2012-12-01,1.6898651587646807,1.4011200410396718,0.2887451177250089
2013-01-01,1.5915867078657886,1.4016299014378841,0.18995680642790447
2013-02-01,1.5601316530249987,1.3600877613402895,0.20004389168470915
2013-03-01,1.4807449119659477,1.2807011945410673,0.20004371742488036
2013-04-01,1.3770626261318197,1.0612756554625458,0.31578697066927397
2013-05-01,1.3929168238908884,1.0258640809658104,0.36705274292507806
2013-06-01,1.4636510500807942,1.098796304145111,0.36485474593568323
2013-07-01,1.4879607514040272,1.1434742559476518,0.34448649545637533
2013-08-01,1.5332509004892136,1.13320142628901,0.40004947420020365
2013-09-01,1.529226044094134,1.122324966974908,0.4069010771192261
2013-10-01,1.4548181477315403,1.0882185303244585,0.3665996174070818
2013-11-01,1.5142597249719225,1.1413381715382753,0.3729215534336472
2013-12-01,1.5473618923369736,1.166749227964048,0.38061266437292574
2014-01-01,1.4524615006989983,1.0088152994887523,0.443646201210246
2014-02-01,1.3901177975587542,0.9425437121721503,0.4475740853866039
2014-03-01,1.447423075694143,1.0292495930263046,0.4181734826678385
2014-04-01,1.5712658483877373,1.241446006033775,0.3298198423539622
