date,Core PCE,Market-based core PCE,Core PCE less info proc equip,Mkt-based core PCE less info proc equip
2009-11-01,2.5569174438815123,1.7379205717214186,2.5934848186957016,1.770085835789148
2009-12-01,2.1854509722303517,1.3919773007502911,2.205202522042704,1.4052257826444148
2010-01-01,1.290407784223735,0.6261832092632202,1.3434510942972988,0.6791830318064962
2010-02-01,1.2892734657000249,0.634694764811039,1.3486546908557218,0.6950806061494008
2010-03-01,1.5463834183418124,0.7492254616642491,1.601090309109976,0.8024198004902061
2010-04-01,1.1552713652068114,0.678172663947807,1.2593404982363943,0.7925665766069345
2010-05-01,1.2490160859039534,0.8632599871565505,1.3988167368349957,1.0318702146201675
2010-06-01,0.8421289080391636,0.8051834576519479,1.0338704754299322,1.02751791747957
2010-07-01,0.6442283644327862,0.7607914495112666,0.8275800616337259,0.975674821228889
2010-08-01,0.5852934592158299,0.7203853966434304,0.6945532843654734,0.8492747562920622
2010-09-01,0.6208213972005439,0.6495052500619769,0.6491553512664394,0.6828133059802566
2010-10-01,1.2265126765729883,0.7505439833014105,1.2207302053472757,0.7378565578826324
2010-11-01,1.3646716851834828,0.8598515989354905,1.4104714185262823,0.9064886539940753
2010-12-01,1.2201453419464325,0.7187436856963547,1.365886880609457,0.8810950009818574
2011-01-01,1.4695536640436435,1.1627338449918145,1.6310351162043268,1.3461279600685216
2011-02-01,1.6516586301828173,1.505126954740188,1.8048524824096246,1.6812439846711547
2011-03-01,2.1822175813716704,1.9999930625109519,2.297554703625826,2.1316987196529746
2011-04-01,2.2450097952950943,2.1427654078935543,2.3577469033899456,2.2725737843502847
2011-05-01,2.5018721652439346,2.2002727188419335,2.6452865070053955,2.362922827186642
2011-06-01,2.331874346981233,2.2723256616837606,2.468208060670074,2.4303131640368347
2011-07-01,1.999971377929377,2.0609326763697533,2.1217541063276446,2.203735061248069
2011-08-01,1.8437482854268827,2.065246361857165,1.960378223323045,2.20445921541943
2011-09-01,1.672837464150434,1.829939789112922,1.7734153090448679,1.9495426008371952
2011-10-01,1.267394585212922,1.8098401134587272,1.409096247517616,1.9831561483943938
2011-11-01,1.3178236126596854,1.6403300106814678,1.388775490478955,1.7275538649564437
2011-12-01,1.7145292931124656,2.135614660387164,1.75156577863671,2.1844996151387797
2012-01-01,2.7390691310589244,2.3595762096188855,2.7496917828282452,2.366960973812904
2012-02-01,2.444541759810459,2.2682550851200523,2.5315426700506682,2.3672741530598396
2012-03-01,2.462611842357676,1.9073017849335239,2.5994942398681165,2.058885958625245
2012-04-01,1.8602934113928216,1.648529230089335,2.0195265900521786,1.831181656373837
2012-05-01,1.7040830455088418,1.589948971069477,1.800169518271355,1.7004758752553029
2012-06-01,1.4299846516503623,1.5620775843246282,1.5281812712707232,1.678543713416203
2012-07-01,1.2359787689457225,1.3538643492192914,1.3145607434862816,1.4471972289850532
2012-08-01,1.082475530296878,1.060823518891607,1.2517836018368422,1.258092100793351
2012-09-01,1.163904180330011,1.059537044858283,1.3296855444930422,1.2515057334306245
2012-10-01,1.728214708130671,1.2466674724923132,1.9004138158831507,1.440371797123552
2012-11-01,1.9058427928043242,1.2330310663470678,1.9932384859412622,1.3254410648710468
2012-12-01,1.7075803275191648,1.0780429784500445,1.7593377266155397,1.1297111125991188
2013-01-01,1.5429419551630463,1.357897864740254,1.5912470726901162,1.411641923929574
2013-02-01,1.5499415331051036,1.557522127524047,1.6124801959427781,1.6305499945381996
2013-03-01,1.622370710365617,1.4240835561610599,1.7252916890394765,1.5411084003155384
2013-04-01,1.0026487759581926,0.2906530938314722,1.1391342334703847,0.43903340629352083
2013-05-01,1.0359280902475287,0.25663531431217024,1.1979364607756393,0.43358037407876804
